Y,X,Z
-73.971627,40.752919,297.58
-73.971773,40.75298,297.43
-73.971877,40.753023,297.29
-73.972023,40.753083,297.15
-73.972148,40.753135,297.01
-73.972262,40.753183,296.87
-73.972377,40.75323,296.73
-73.972523,40.753291,296.59
-73.972595,40.753321,296.45
-73.972746,40.753385,296.31
-73.972839,40.753424,296.17
-73.972922,40.753459,296.03
-73.973077,40.753525,295.89
-73.973191,40.753574,295.75
-73.973295,40.753618,295.61
-73.97344,40.753679,295.47
-73.973543,40.753723,295.33
-73.97373,40.753802,295.18
-73.973844,40.753851,295.04
-73.973989,40.753912,294.9
-73.974113,40.753965,294.76
-73.974206,40.754005,294.62
-73.974262,40.754028,294.48
-73.974423,40.754097,294.34
-73.974529,40.754143,294.2
-73.974636,40.754188,294.06
-73.974742,40.754233,293.92
-73.974845,40.754278,293.78
-73.975041,40.754362,293.64
-73.975147,40.754407,293.5
-73.975257,40.754454,293.36
-73.975356,40.754496,293.22
-73.975462,40.754541,293.08
-73.975652,40.754622,292.93
-73.975816,40.754692,292.79
-73.975914,40.754733,292.65
-73.976022,40.754776,292.51
-73.976126,40.754817,292.37
-73.976238,40.754861,292.23
-73.976441,40.754941,292.09
-73.976575,40.754997,291.95
-73.976676,40.755039,291.81
-73.976887,40.755129,291.67
-73.977095,40.755217,291.53
-73.977199,40.755261,291.39
-73.977399,40.755378,291.25
-73.97748,40.755381,291.11
-73.977594,40.755429,290.97
-73.977715,40.755481,290.83
-73.97786,40.755542,290.68
-73.977995,40.7556,290.54
-73.978098,40.755644,290.4
-73.978202,40.755687,290.26
-73.978306,40.755731,290.12
-73.978483,40.755807,289.98
-73.978564,40.755841,289.84
-73.978637,40.755872,289.7
-73.978741,40.755916,289.56
-73.978854,40.755965,289.42
-73.978948,40.756004,289.28
-73.97902,40.756035,289.14
-73.979147,40.756088,289
-73.97924,40.756127,288.86
-73.979396,40.756193,288.72
-73.979521,40.756245,288.58
-73.979583,40.756271,288.43
-73.979708,40.756323,288.29
-73.979811,40.756367,288.15
-73.979884,40.756397,288.01
-73.979988,40.756441,287.87
-73.980123,40.756497,287.73
-73.980268,40.756558,287.59
-73.980372,40.756602,287.45
-73.980549,40.756676,287.31
-73.980632,40.756711,287.17
-73.980726,40.75675,287.03
-73.980819,40.756789,286.89
-73.980912,40.756828,286.75
-73.981006,40.756868,286.61
-73.981099,40.756907,286.47
-73.981193,40.756946,286.33
-73.981286,40.756985,286.18
-73.98138,40.757024,286.04
-73.981515,40.757081,285.9
-73.98165,40.757138,285.76
-73.981775,40.75719,285.62
-73.981868,40.757229,285.48
-73.982024,40.757295,285.34
-73.982159,40.757351,285.2
-73.982252,40.75739,285.06
-73.982358,40.757435,284.92
-73.982441,40.75747,284.78
-73.982524,40.757505,284.64
-73.982607,40.75754,284.5
-73.98269,40.757575,284.36
-73.982763,40.757606,284.22
-73.982877,40.757654,284.08
-73.983012,40.757711,283.93
-73.983123,40.757758,283.79
-73.983281,40.757825,283.65
-73.983372,40.757864,283.51
-73.983571,40.757948,283.37
-73.983737,40.758018,283.23
-73.98381,40.758049,283.09
-73.983924,40.758097,282.95
-73.984059,40.758154,282.81
-73.984193,40.758211,282.67
-73.984297,40.758255,282.53
-73.984411,40.758303,282.39
-73.984525,40.758351,282.25
-73.984639,40.758399,282.11
-73.984753,40.758448,281.97
-73.984867,40.758496,281.83
-73.984981,40.758544,281.68
-73.985114,40.7586,281.54
-73.985347,40.758698,281.4
-73.985463,40.758747,281.26
-73.985537,40.758778,281.12
-73.985683,40.75884,280.98
-73.985819,40.758897,280.84
-73.985933,40.758946,280.7
-73.986052,40.758996,280.56
-73.986168,40.759046,280.42
-73.98629,40.759097,280.28
-73.986401,40.759144,280.14
-73.986535,40.759201,280
-73.986665,40.759256,279.86
-73.9868,40.759313,279.72
-73.986886,40.75935,279.58
-73.986993,40.759395,279.43
-73.987105,40.759443,279.29
-73.987218,40.759491,279.15
-73.987335,40.75954,279.01
-73.987452,40.75959,278.87
-73.987544,40.759629,278.73
-73.987712,40.7597,278.59
-73.987805,40.759739,278.45
-73.987927,40.759791,278.31
-73.98808,40.759855,278.17
-73.988199,40.759905,278.03
-73.988272,40.759936,277.89
-73.988431,40.760002,277.75
-73.988539,40.760048,277.61
-73.988656,40.760096,277.47
-73.988764,40.760142,277.33
-73.988909,40.760202,277.18
-73.988996,40.760239,277.04
-73.989129,40.760295,276.9
-73.989235,40.760339,276.76
-73.989362,40.760392,276.62
-73.989489,40.760446,276.48
-73.989594,40.760489,276.34
-73.989747,40.760553,276.2
-73.989825,40.760586,276.06
-73.989943,40.760636,275.92
-73.990067,40.760688,275.78
-73.990178,40.760734,275.64
-73.990319,40.760793,275.5
-73.990403,40.760828,275.36
-73.990515,40.760875,275.22
-73.990646,40.76093,275.08
-73.990768,40.760984,274.93
-73.990866,40.761023,274.79
-73.991019,40.761089,274.65
-73.991145,40.761142,274.51
-73.99125,40.761187,274.37
-73.991392,40.761247,274.23
-73.991515,40.761299,274.09
-73.991623,40.761346,273.95
-73.991737,40.761394,273.81
-73.991859,40.761446,273.67
-73.991978,40.761497,273.53
-73.992082,40.761541,273.39
-73.99219,40.761587,273.25
-73.992313,40.76164,273.11
-73.99243,40.76169,272.97
-73.992519,40.761728,272.83
-73.992611,40.761767,272.68
-73.992669,40.761791,272.54
-73.992788,40.761842,272.4
-73.992902,40.761891,272.26
-73.993009,40.761936,272.12
-73.993123,40.761985,271.98
-73.993243,40.762036,271.84
-73.993368,40.762089,271.7
-73.993493,40.762142,271.56
-73.993613,40.762194,271.42
-73.993735,40.762245,271.28
-73.993807,40.762275,271.14
-73.993894,40.762312,271
-73.994017,40.762364,270.86
-73.994145,40.762418,270.72
-73.994252,40.762462,270.58
-73.994368,40.76251,270.43
-73.994486,40.762559,270.29
-73.994598,40.762606,270.15
-73.994708,40.762651,270.01
-73.994816,40.762696,269.87
-73.99494,40.762747,269.73
-73.99505,40.762793,269.59
-73.995184,40.762849,269.45
-73.995326,40.762907,269.31
-73.995463,40.762964,269.17
-73.995594,40.763018,269.03
-73.995724,40.763072,268.89
-73.995849,40.763124,268.75
-73.995966,40.763173,268.61
-73.99608,40.76322,268.47
-73.996196,40.763268,268.33
-73.996318,40.763319,268.18
-73.996436,40.763367,268.04
-73.996552,40.763417,267.9
-73.996678,40.76347,267.76
-73.996796,40.763521,267.62
-73.996918,40.763573,267.48
-73.997032,40.763622,267.34
-73.997156,40.763675,267.2
-73.99728,40.763728,267.06
-73.997404,40.763781,266.92
-73.997538,40.763838,266.78
-73.997693,40.763905,266.64
-73.997849,40.763971,266.5
-73.997942,40.764011,266.36
-73.997993,40.764033,266.22
-73.998117,40.764086,266.08
-73.998242,40.764139,265.93
-73.998386,40.764201,265.79
-73.998469,40.764236,265.65
-73.99851,40.764254,265.51
-73.998597,40.764292,265.37
-73.998713,40.76437,265.23
-73.99875,40.76432,265.09
-73.998812,40.764238,264.95
-73.998845,40.764195,264.81
-73.998878,40.764151,264.67
-73.998944,40.764061,264.53
-73.999009,40.763973,264.39
-73.99907,40.763891,264.25
-73.999128,40.763811,264.11
-73.999185,40.763734,263.97
-73.999242,40.763657,263.68
-73.999357,40.763502,263.68
-73.99946,40.763415,263.54
-73.999556,40.763335,263.4
-73.999655,40.763252,263.26
-73.999755,40.763168,263.12
-73.99981,40.76313,262.98
-73.999863,40.763093,262.84
-73.999924,40.763051,262.7
-73.999959,40.763027,262.56
-74.000047,40.762967,262.42
-74.000165,40.762886,262.28
-74.000273,40.762811,262.14
-74.000377,40.76274,262
-74.000482,40.762669,261.86
-74.000586,40.762601,261.72
-74.000683,40.762536,261.58
-74.000773,40.762475,261.43
-74.000861,40.762413,261.29
-74.000958,40.762346,261.15
-74.001058,40.762276,261.01
-74.001153,40.76221,260.87
-74.001203,40.762175,260.73
-74.00129,40.762114,260.59
-74.001351,40.762061,260.45
-74.001388,40.762015,260.31
-74.001441,40.76195,260.17
-74.00146,40.761927,260.03
-74.001534,40.761834,259.89
-74.001604,40.761747,259.75
-74.001679,40.761654,259.61
-74.001727,40.761594,259.47
-74.001834,40.761456,259.33
-74.001892,40.761368,259.18
-74.001976,40.761266,259.04
-74.00205,40.761163,258.9
-74.002129,40.761053,258.76
-74.002215,40.760934,258.62
-74.002333,40.760773,258.48
-74.002404,40.76069,258.34
-74.002472,40.760605,258.2
-74.002534,40.760519,258.06
-74.002591,40.76044,257.92
-74.002644,40.760367,257.78
-74.002695,40.760296,257.64
-74.002772,40.76019,257.5
-74.002856,40.760076,257.36
-74.002931,40.759973,257.22
-74.003006,40.759871,257.08
-74.003081,40.759769,256.93
-74.003162,40.759659,256.79
-74.003229,40.759566,256.65
-74.00331,40.759456,256.51
-74.003392,40.759346,256.37
-74.003451,40.759266,256.23
-74.003487,40.759219,256.09
-74.003532,40.75916,255.95
-74.003548,40.759137,255.81
-74.003609,40.759049,255.67
-74.003675,40.758954,255.53
-74.003741,40.758858,255.39
-74.003807,40.758763,255.25
-74.003868,40.758675,255.11
-74.003901,40.758627,254.97
-74.004096,40.758353,254.83
-74.004194,40.758219,254.68
-74.004263,40.758125,254.54
-74.004332,40.758031,254.4
-74.004402,40.757936,254.26
-74.004471,40.757842,254.12
-74.00454,40.75775,253.98
-74.004664,40.757586,253.84
-74.004747,40.757477,253.7
-74.004788,40.757423,253.56
-74.004871,40.757313,253.42
-74.004953,40.757204,253.28
-74.005036,40.757095,253.14
-74.005074,40.757044,253
-74.005114,40.756989,252.86
-74.00539,40.756795,252.43
-74.005509,40.756633,252.29
-74.005636,40.756461,252.15
-74.005764,40.75629,252.01
-74.005891,40.756119,251.87
-74.006022,40.755945,251.73
-74.006132,40.755797,251.59
-74.0062,40.755704,251.45
-74.00626,40.75562,251.31
-74.006325,40.755531,251.17
-74.006391,40.75544,251.03
-74.00645,40.755359,250.89
-74.006515,40.75527,250.75
-74.006552,40.755219,250.61
-74.00686,40.754571,250.47
-74.006885,40.75453,250.33
-74.006946,40.754426,250.18
-74.006969,40.754385,250.04
-74.006998,40.754335,249.9
-74.007055,40.754236,249.76
-74.007112,40.754138,249.62
-74.007158,40.754039,249.48
-74.007179,40.753987,249.34
-74.007219,40.753883,249.2
-74.007243,40.753823,249.06
-74.007294,40.753696,248.92
-74.007341,40.753587,248.78
-74.007386,40.753485,248.64
-74.007432,40.75338,248.36
-74.00748,40.753272,248.22
-74.007515,40.753173,248.08
-74.007547,40.753086,247.93
-74.007592,40.752963,247.79
-74.007635,40.752843,247.65
-74.007679,40.752723,247.51
-74.00771,40.752638,247.37
-74.007741,40.752551,247.23
-74.007793,40.752427,247.09
-74.007829,40.752341,246.95
-74.007868,40.752247,246.81
-74.007908,40.752153,246.67
-74.007958,40.752033,246.53
-74.008005,40.751921,246.39
-74.00804,40.751835,246.25
-74.008071,40.751722,246.11
-74.008096,40.751629,245.97
-74.00811,40.751585,245.83
-74.00813,40.75153,245.68
-73.970098,40.749698,301.3
-73.970212,40.749748,304.94
-73.97031,40.74979,304.8
-73.970423,40.749839,304.66
-73.970534,40.749888,304.52
-73.970651,40.749939,304.38
-73.970753,40.749983,304.24
-73.970866,40.750033,304.1
-73.970969,40.750077,303.96
-73.971072,40.750122,303.82
-73.971185,40.750172,303.68
-73.971267,40.750208,303.54
-73.97135,40.750243,303.4
-73.971442,40.750284,303.26
-73.971524,40.75032,303.12
-73.971638,40.750369,302.98
-73.971741,40.750414,302.83
-73.971842,40.75046,302.69
-73.971984,40.750525,302.55
-73.972086,40.750572,302.41
-73.972198,40.750623,302.27
-73.972309,40.750675,302.13
-73.972411,40.750721,301.99
-73.972492,40.750759,301.85
-73.972624,40.750819,301.71
-73.972679,40.750845,301.57
-73.972786,40.750894,301.43
-73.973068,40.751024,301.29
-73.973183,40.751076,301.15
-73.973297,40.751129,301.01
-73.973403,40.751178,300.87
-73.97351,40.751227,300.73
-73.973621,40.751278,300.58
-73.973742,40.751334,300.44
-73.973875,40.751395,300.3
-73.974019,40.751461,300.16
-73.974139,40.751512,300.02
-73.97422,40.751547,299.88
-73.974303,40.751583,299.74
-73.974427,40.751636,299.6
-73.974552,40.75169,299.46
-73.974679,40.751745,299.32
-73.974803,40.751798,299.18
-73.974921,40.751849,299.04
-73.975042,40.751901,298.9
-73.975153,40.751949,298.76
-73.975257,40.751994,298.62
-73.975373,40.752043,298.48
-73.975509,40.752102,298.33
-73.975609,40.752145,298.19
-73.975676,40.75205,298.05
-73.975751,40.751942,297.91
-73.975827,40.751834,297.77
-73.975869,40.751774,297.63
-73.975917,40.751706,297.49
-73.975968,40.751634,297.35
-73.976022,40.751556,297.21
-73.97609,40.751459,297.07
-73.976184,40.751498,296.93
-73.97626,40.75153,296.79
-73.976404,40.75159,296.65
-73.976475,40.75162,296.51
-73.97664,40.751689,296.37
-73.976767,40.751742,296.23
-73.976889,40.751793,296.08
-73.977066,40.751867,295.94
-73.977217,40.75193,295.8
-73.977364,40.751991,295.66
-73.977455,40.752028,295.52
-73.977551,40.752069,295.38
-73.977646,40.752105,295.24
-73.977748,40.752147,295.1
-73.977803,40.75217,294.96
-73.977896,40.75221,294.82
-73.977987,40.75225,294.68
-73.978089,40.752294,294.54
-73.978208,40.752346,294.4
-73.978303,40.752387,294.26
-73.97837,40.752416,294.12
-73.978552,40.752494,293.98
-73.978615,40.75252,293.83
-73.978741,40.752574,293.69
-73.978876,40.752632,293.55
-73.978945,40.752661,293.41
-73.979081,40.752719,293.27
-73.979148,40.752748,293.13
-73.979212,40.752775,292.99
-73.979283,40.752801,292.85
-73.979411,40.75286,292.71
-73.979527,40.752909,292.57
-73.979631,40.752953,292.43
-73.979786,40.753019,292.29
-73.979935,40.753082,292.15
-73.980029,40.753122,292.01
-73.980151,40.753174,291.87
-73.980212,40.753199,291.73
-73.980445,40.753298,291.58
-73.980566,40.75335,291.44
-73.980681,40.753399,291.3
-73.980787,40.753444,291.16
-73.980892,40.753488,291.02
-73.9811,40.753576,290.88
-73.981242,40.753636,290.74
-73.981318,40.753668,290.6
-73.981507,40.753748,290.46
-73.98163,40.7538,290.32
-73.981738,40.753845,290.18
-73.981879,40.753905,290.04
-73.981995,40.753954,289.9
-73.982118,40.754006,289.76
-73.982236,40.754055,289.62
-73.98234,40.754099,289.48
-73.982435,40.75414,289.33
-73.982518,40.754175,289.19
-73.98261,40.754213,289.05
-73.982701,40.754252,288.91
-73.982808,40.754297,288.77
-73.982921,40.754345,288.63
-73.983035,40.754393,288.49
-73.983313,40.75451,288.35
-73.983378,40.754538,288.21
-73.983517,40.754597,288.07
-73.983633,40.754645,287.93
-73.983793,40.754713,287.79
-73.983871,40.754746,287.65
-73.984083,40.754835,287.51
-73.984132,40.754856,287.37
-73.984342,40.754944,287.23
-73.984453,40.75499,287.08
-73.984575,40.755041,286.94
-73.984695,40.755092,286.8
-73.984809,40.755139,286.66
-73.984934,40.755192,286.52
-73.985065,40.755247,286.38
-73.985169,40.75529,286.24
-73.985284,40.755338,286.1
-73.985403,40.755388,285.96
-73.985526,40.755439,285.82
-73.98565,40.755491,285.68
-73.985777,40.755544,285.54
-73.985906,40.755598,285.4
-73.986029,40.75565,285.26
-73.986138,40.755695,285.12
-73.986284,40.755756,284.98
-73.986398,40.755804,284.83
-73.986478,40.755838,284.69
-73.986579,40.75588,284.55
-73.986702,40.755932,284.41
-73.986826,40.755984,284.27
-73.986904,40.756017,284.13
-73.987068,40.756086,283.99
-73.987227,40.756152,283.85
-73.987321,40.756192,283.71
-73.987466,40.756252,283.57
-73.987579,40.7563,283.43
-73.987652,40.75633,283.29
-73.987915,40.75644,283.15
-73.988072,40.756506,283.01
-73.988195,40.756558,282.87
-73.988319,40.75661,282.73
-73.988441,40.756661,282.58
-73.988521,40.756695,282.44
-73.98867,40.756757,282.3
-73.988789,40.756807,282.16
-73.988876,40.756843,282.02
-73.989021,40.756904,281.88
-73.989154,40.75696,281.74
-73.989242,40.756997,281.6
-73.989375,40.757053,281.46
-73.989545,40.757124,281.32
-73.989661,40.757172,281.18
-73.989777,40.757221,281.04
-73.989854,40.757253,280.9
-73.989946,40.757292,280.76
-73.990014,40.757321,280.62
-73.99012,40.757365,280.48
-73.990226,40.75741,280.33
-73.990339,40.757457,280.19
-73.990467,40.757511,280.05
-73.990581,40.757559,279.91
-73.990706,40.757612,279.77
-73.990832,40.757664,279.63
-73.990957,40.757717,279.49
-73.991099,40.757777,279.35
-73.991234,40.757834,279.21
-73.991343,40.757879,279.07
-73.991451,40.757925,278.93
-73.991556,40.757969,278.79
-73.991703,40.75803,278.65
-73.991869,40.7581,278.51
-73.99195,40.758134,278.37
-73.992081,40.75819,278.23
-73.992217,40.758247,278.08
-73.992356,40.758305,277.94
-73.992499,40.758365,277.8
-73.992641,40.758425,277.66
-73.992727,40.758461,277.52
-73.992811,40.758497,277.38
-73.992925,40.758546,277.24
-73.993035,40.758592,277.1
-73.971899,40.744011,297.65
-73.972007,40.74405,301.15
-73.972118,40.74409,300.87
-73.972227,40.744129,300.59
-73.972339,40.744169,300.31
-73.972455,40.74421,300.03
-73.97257,40.744251,299.75
-73.972683,40.744292,299.47
-73.972798,40.744333,299.18
-73.972946,40.744386,298.9
-73.973002,40.744406,298.62
-73.973156,40.744473,298.34
-73.973295,40.744533,298.06
-73.973416,40.744585,297.78
-73.97353,40.744634,297.5
-73.973651,40.744686,297.22
-73.973771,40.744738,296.93
-73.973893,40.744791,296.65
-73.974005,40.74484,296.37
-73.974117,40.744888,296.09
-73.97423,40.744937,295.81
-73.974353,40.74499,295.53
-73.974479,40.745044,295.25
-73.974586,40.745091,294.97
-73.974734,40.745155,294.68
-73.975394,40.745418,294.4
-73.975514,40.745496,294.12
-73.975627,40.745549,293.84
-73.975768,40.745616,293.56
-73.975837,40.745648,293.28
-73.97597,40.745711,293
-73.976093,40.745769,292.72
-73.976218,40.745826,292.43
-73.976333,40.745873,292.15
-73.976464,40.745927,291.87
-73.976584,40.745976,291.59
-73.976702,40.746025,291.31
-73.976971,40.746129,291.03
-73.977058,40.746163,290.75
-73.977092,40.746175,290.47
-73.97722,40.746221,290.18
-73.977345,40.746267,289.9
-73.977469,40.746311,289.62
-73.977648,40.746378,289.34
-73.977752,40.746425,289.06
-73.977845,40.746468,288.78
-73.977952,40.746516,288.5
-73.978027,40.74655,288.22
-73.978113,40.74659,287.93
-73.978207,40.746633,287.65
-73.978332,40.746685,287.23
-73.978434,40.746727,286.95
-73.978583,40.746788,286.67
-73.978728,40.746848,286.39
-73.978837,40.746892,286.11
-73.978945,40.746937,285.83
-73.97907,40.746988,285.54
-73.979203,40.74705,285.26
-73.979314,40.747091,284.98
-73.979434,40.747142,284.7
-73.979553,40.747194,284.42
-73.979635,40.747229,284.14
-73.979727,40.747269,283.86
-73.979826,40.747312,283.58
-73.979967,40.747373,283.29
-73.980092,40.747427,283.01
-73.980216,40.74748,282.73
-73.980322,40.747526,282.45
-73.980436,40.747576,282.17
-73.980555,40.747627,281.89
